Event Date / Time,Event Number,Type,Address,Latitude,Longitude
7/18/2024 21:46,2024-043675,RECKLESS DRIVER,"1 W STATE RT Belleville, IL",,
7/19/2024 6:27,2024-043722,RECKLESS DRIVER,"1 W STATE RT Belleville, IL",,
7/19/2024 16:41,2024-043831,RECKLESS DRIVER,"5610 BELLEVILLE CROSSING Belleville, IL",,
7/19/2024 19:06,2024-043854,RECKLESS DRIVER,"1 GREEN MOUNT COMMONS Belleville, IL",38.52115215,-89.92500673699404
7/13/2024 17:52,2024-042360,RETAIL THEFT 24-03923,"5610 BELLEVILLE CROSSING Belleville, IL",38.5224744,-90.0295299
7/15/2024 10:57,2024-042716,RETAIL THEFT 24-03955,"5610 BELLEVILLE CROSSING Belleville, IL",,
7/15/2024 19:11,2024-042798,RETAIL THEFT 24-03966,"10 SOUTH BELT Belleville, IL",,
7/17/2024 12:07,2024-043313,RETAIL THEFT 24-03997,"2610 GREEN MOUNT Belleville, IL",38.520541,-89.924028
7/17/2024 20:30,2024-043421,RETAIL THEFT 24-04006,"4513 W MAIN Belleville, IL",38.540953,-90.023081
7/16/2024 15:08,2024-043081,ROAD OBSTRUCTION,"28 Belleville Police Belleville, IL",,
7/16/2024 15:12,2024-043083,ROAD OBSTRUCTION,"720 W MAIN Belleville, IL",38.5133354,-89.9901936342252
7/13/2024 17:35,2024-042357,ROAD RAGE,"1 W STATE RT Belleville, IL",38.561238,-90.022926
7/13/2024 16:56,2024-042353,ROAD RAGE 24-03924,"1710 STEVENS ST Belleville, IL",,
7/15/2024 13:16,2024-042743,RUNAWAY JUVENILE,"910 ROYAL HEIGHTS Belleville, IL",38.5442171,-90.0137165
7/19/2024 1:38,2024-043702,RUNAWAY JUVENILE,"110 N MISSOURI Belleville, IL",38.5167723,-89.9695447
7/13/2024 12:24,2024-042298,RUNAWAY JUVENILE 24-03922,"310 W CLEVELAND Belleville, IL",,
7/14/2024 22:51,2024-042620,RUNAWAY JUVENILE 24-03950,"1310 UNION AVE Belleville, IL",,
7/18/2024 9:29,2024-043520,SCAVENGING,"610 CARLYLE AVE Belleville, IL",38.5163816,-89.9567007
7/18/2024 14:38,2024-043580,SEARCH WARRANT 24-04017,"9910 W MAIN Belleville, IL",38.5828009,-90.0566627
7/16/2024 11:28,2024-042955,SEX OFFENDER CHECK,"720 W MAIN Belleville, IL",,
7/17/2024 9:28,2024-043281,SEX OFFENDER CHECK,"720 W MAIN Belleville, IL",,
7/17/2024 11:23,2024-043302,SEX OFFENDER CHECK 24-03993,"720 W MAIN Belleville, IL",38.5133354,-89.9901936342252
7/17/2024 11:24,2024-043303,SEX OFFENDER CHECK 24-03994,"720 W MAIN Belleville, IL",38.5133354,-89.9901936342252
7/19/2024 0:27,2024-043699,SHOTS FIRED,"210 ARAPAHO DR Belleville, IL",38.498446,-90.0048931
7/19/2024 22:10,2024-043919,SHOTS FIRED,"910 S 5TH Belleville, IL",38.5046359,-89.9912155
7/14/2024 18:34,2024-042578,SHOTS FIRED 24-03946,"710 N CHARLES Belleville, IL",,
7/13/2024 9:09,2024-042262,SICK CALL,"2 Belleville Police Belleville, IL",,
7/14/2024 3:37,2024-042469,SICK CALL,"610 E MAIN Belleville, IL",,
7/15/2024 20:26,2024-042815,SICK CALL,"210 S ILLINOIS Belleville, IL",,
7/15/2024 20:46,2024-042820,SICK CALL,"720 W MAIN Belleville, IL",38.5133354,-89.9901936342252
7/16/2024 11:10,2024-042949,SICK CALL,"110 E B Belleville, IL",38.5155298,-89.9821299
7/16/2024 21:33,2024-043189,SICK CALL,"1310 FRANK SCOTT Belleville, IL",38.55825,-90.01218
7/17/2024 22:43,2024-043449,SICK CALL,"720 W MAIN Belleville, IL",38.5133354,-89.9901936342252
7/17/2024 23:36,2024-043460,SICK CALL,"610 SOUTH BELT Belleville, IL",,
7/18/2024 11:36,2024-043545,SICK CALL,"10 SOUTH BELT Belleville, IL",,
7/18/2024 16:14,2024-043605,SICK CALL,"10 GLORY PL Belleville, IL",,
7/19/2024 4:22,2024-043714,SICK CALL,"1610 W MAIN Belleville, IL",38.51749,-90.002531
7/19/2024 8:19,2024-043739,SICK CALL,"710 SCHEEL ST Belleville, IL",38.5207741,-89.9755874
7/19/2024 23:26,2024-043946,SICK CALL,"720 W MAIN Belleville, IL",38.5133354,-89.9901936342252
7/14/2024 14:57,2024-042546,SICK CALL 24-03937,"1610 WHITLOW DR Belleville, IL",38.5353133,-90.0070368
7/15/2024 21:04,2024-042822,SICK CALL 24-03968,"310 N 8TH Belleville, IL",38.51859,-89.993528
7/17/2024 13:14,2024-043323,SICK CALL 24-04001,"210 S ILLINOIS Belleville, IL",38.4750313,-89.9286139
7/18/2024 9:05,2024-043517,SICK CALL 24-04011,"2610 GREEN MOUNT Belleville, IL",,
7/18/2024 13:47,2024-043566,SICK CALL 24-04014,"1 E B ST/N Belleville, IL",38.593131,-90.209026
7/16/2024 17:39,2024-043133,STANDBY,"210 S 16TH Belleville, IL",38.5154152,-90.0038629
7/16/2024 15:24,2024-043091,STOLEN BICYCLE 24-03984,"310 KRETSCHMER AVE Belleville, IL",,
7/15/2024 22:31,2024-042836,STOLEN VEHICLE 24-03972,"1010 COOL VALLEY Belleville, IL",38.5015356,-89.9507085
7/18/2024 16:44,2024-043610,STOLEN VEHICLE 24-04021,"610 S 20TH Belleville, IL",38.517513,-90.011164
7/19/2024 7:27,2024-043732,STOLEN VEHICLE 24-04032,"10 MILLS PL Belleville, IL",38.533986,-90.007809
7/15/2024 14:21,2024-042750,SUBJECT DOWN,"1 W MAIN ST/N Belleville, IL",38.51473,-89.973456
7/17/2024 15:43,2024-043358,SUBJECT DOWN,"310 N 2ND Belleville, IL",38.5171194,-89.9868941
7/18/2024 11:55,2024-043549,SUBJECT DOWN,"6310 W MAIN Belleville, IL",38.552638,-90.038981
7/13/2024 1:01,2024-042216,SUBJECT REMOVAL,"310 E MAIN Belleville, IL",,
7/13/2024 3:23,2024-042223,SUBJECT REMOVAL,"110 N HIGH Belleville, IL",38.514998,-89.982446
7/13/2024 12:13,2024-042296,SUBJECT REMOVAL,"510 N 1ST Belleville, IL",38.5192496,-89.9852104
7/14/2024 15:19,2024-042551,SUBJECT REMOVAL,"710 CARLYLE AVE Belleville, IL",,
7/14/2024 15:33,2024-042554,SUBJECT REMOVAL,"910 CARLYLE AVE Belleville, IL",38.5179672,-89.948903
7/14/2024 19:46,2024-042592,SUBJECT REMOVAL,"7710 W MAIN Belleville, IL",38.5630171,-90.0477582
7/15/2024 2:39,2024-042641,SUBJECT REMOVAL,"110 E B Belleville, IL",38.5155298,-89.9821299
7/15/2024 7:58,2024-042672,SUBJECT REMOVAL,"110 E B Belleville, IL",38.5155298,-89.9821299
7/15/2024 8:58,2024-042688,SUBJECT REMOVAL,"710 SOUTH BELT Belleville, IL",,
7/15/2024 11:14,2024-042722,SUBJECT REMOVAL,"1710 MASCOUTAH AVE Belleville, IL",38.5048926,-89.9494282
7/15/2024 12:03,2024-042728,SUBJECT REMOVAL,"110 E MAIN Belleville, IL",38.513329299999995,-89.97714930214696
7/15/2024 16:19,2024-042767,SUBJECT REMOVAL,"4513 W MAIN Belleville, IL",38.540953,-90.023081
7/15/2024 17:11,2024-042772,SUBJECT REMOVAL,"6410 W MAIN Belleville, IL",38.553263,-90.0391906
7/15/2024 17:56,2024-042779,SUBJECT REMOVAL,"710 N 17TH Belleville, IL",,
7/15/2024 18:07,2024-042781,SUBJECT REMOVAL,"1210 LEBANON AVE Belleville, IL",38.5292692,-89.9709177
7/16/2024 6:14,2024-042882,SUBJECT REMOVAL,"310 N 8TH Belleville, IL",38.51859,-89.993528
7/16/2024 7:12,2024-042889,SUBJECT REMOVAL,"10 HI-POINTE DR Belleville, IL",38.5749642,-90.0411463
7/16/2024 7:28,2024-042892,SUBJECT REMOVAL,"1010 E MAIN Belleville, IL",38.5134069,-89.9701358
7/16/2024 11:26,2024-042953,SUBJECT REMOVAL,"5510 NORTH BELT Belleville, IL",,
7/16/2024 15:21,2024-043088,SUBJECT REMOVAL,"4500 MEMORIAL DR Belleville, IL",,
7/16/2024 15:46,2024-043097,SUBJECT REMOVAL,"1610 LASALLE ST Belleville, IL",38.5275737,-89.9682263
7/16/2024 16:23,2024-043112,SUBJECT REMOVAL,"10 GARNETTE DR Belleville, IL",38.498573,-89.969688
7/16/2024 18:34,2024-043143,SUBJECT REMOVAL,"710 E MAIN Belleville, IL",38.513329299999995,-89.97714930214696
7/16/2024 19:47,2024-043164,SUBJECT REMOVAL,"710 E MAIN Belleville, IL",38.513329299999995,-89.97714930214696
7/16/2024 22:33,2024-043202,SUBJECT REMOVAL,"1210 LEBANON AVE Belleville, IL",38.5292692,-89.9709177
7/17/2024 6:22,2024-043247,SUBJECT REMOVAL,"210 S ILLINOIS Belleville, IL",38.4750313,-89.9286139
7/17/2024 9:49,2024-043292,SUBJECT REMOVAL,"710 E MAIN Belleville, IL",38.513329299999995,-89.97714930214696
7/17/2024 11:53,2024-043307,SUBJECT REMOVAL,"610 E MAIN Belleville, IL",38.513329299999995,-89.97714930214696
7/17/2024 15:20,2024-043353,SUBJECT REMOVAL,"110 E MAIN Belleville, IL",,
7/17/2024 17:31,2024-043381,SUBJECT REMOVAL,"2610 GREEN MOUNT Belleville, IL",,
7/17/2024 22:10,2024-043442,SUBJECT REMOVAL,"610 N CHARLES Belleville, IL",,
7/18/2024 3:45,2024-043490,SUBJECT REMOVAL,"210 FREEDOM DR Belleville, IL",38.5389401,-90.0294151
7/18/2024 7:12,2024-043503,SUBJECT REMOVAL,"2610 CARLYLE AVE Belleville, IL",38.5194954,-89.9222723
7/18/2024 10:07,2024-043532,SUBJECT REMOVAL,"2210 W STATE Belleville, IL",,
7/18/2024 13:58,2024-043571,SUBJECT REMOVAL,"5710 BELLEVILLE CROSSING Belleville, IL",38.5243909,-90.0323067
7/18/2024 19:54,2024-043645,SUBJECT REMOVAL,"110 E MAIN Belleville, IL",38.513329299999995,-89.97714930214696
7/18/2024 20:07,2024-043649,SUBJECT REMOVAL,"110 SOUTH BELT Belleville, IL",38.5024915,-89.9825183
7/18/2024 21:07,2024-043662,SUBJECT REMOVAL,"4610 W MAIN Belleville, IL",38.541606,-90.025125
7/18/2024 22:06,2024-043680,SUBJECT REMOVAL,"310 E MAIN Belleville, IL",,
7/18/2024 22:50,2024-043685,SUBJECT REMOVAL,"110 HILLWOOD CT Belleville, IL",,
7/18/2024 23:42,2024-043692,SUBJECT REMOVAL,"210 GETTYSBURG RD Belleville, IL",38.5538455,-90.0174021
7/19/2024 6:38,2024-043724,SUBJECT REMOVAL,"710 E MAIN Belleville, IL",38.513329299999995,-89.97714930214696
7/19/2024 15:12,2024-043816,SUBJECT REMOVAL,"10 BELLEVUE PARK Belleville, IL",38.5430638,-90.0226723
7/19/2024 16:35,2024-043828,SUBJECT REMOVAL,"6910 W MAIN Belleville, IL",38.5564387,-90.04267
7/19/2024 17:24,2024-043837,SUBJECT REMOVAL,"4810 W WASHINGTON Belleville, IL",38.5420389,-90.0276349
7/19/2024 18:14,2024-043846,SUBJECT REMOVAL,"4610 W MAIN Belleville, IL",38.541606,-90.025125
7/19/2024 18:59,2024-043852,SUBJECT REMOVAL,"4710 W MAIN Belleville, IL",38.5422541,-90.0259054
7/19/2024 20:51,2024-043895,SUBJECT REMOVAL,"10 N 64TH Belleville, IL",38.5535434,-90.0386716
7/19/2024 21:33,2024-043909,SUBJECT REMOVAL,"5710 NORTH BELT Belleville, IL",38.5416425,-90.033377
7/16/2024 19:25,2024-043155,SUBJECT REMOVAL 24-03988,"210 N 38TH Belleville, IL",38.5365145,-90.0151702
7/14/2024 22:24,2024-042618,SUBJECT W/ WEAPONS,"720 W MAIN Belleville, IL",,
7/16/2024 18:14,2024-043142,SUBJECT W/ WEAPONS,"10 KENSINGTON HEIGHTS Belleville, IL",,
7/17/2024 16:04,2024-043363,SUBJECT W/ WEAPONS,"1710 NORTH BELT Belleville, IL",,
7/14/2024 16:48,2024-042567,SUBJECT W/ WEAPONS 24-03943,"3110 MARTHA ST Belleville, IL",38.5298718,-90.0159725
7/15/2024 11:38,2024-042725,SUICIDAL SUBJECT,"10 N 64TH Belleville, IL",38.5535434,-90.0386716
7/17/2024 14:27,2024-043337,SUICIDAL SUBJECT,"910 BRENTMOOR DR Belleville, IL",38.5432762,-90.0463169
7/19/2024 2:06,2024-043704,SUICIDAL SUBJECT,"710 WABASH AVE Belleville, IL",38.5066244,-89.9657565
7/13/2024 13:22,2024-042307,SUSPICIOUS / ACTIVITY,"6910 W MAIN Belleville, IL",38.5564387,-90.04267
7/13/2024 15:13,2024-042337,SUSPICIOUS / ACTIVITY,"510 S 44TH Belleville, IL",38.5342838,-90.022922
7/13/2024 15:31,2024-042339,SUSPICIOUS / ACTIVITY,"2610 GREEN MOUNT Belleville, IL",,
7/13/2024 17:22,2024-042356,SUSPICIOUS / ACTIVITY,"5 Belleville Police Belleville, IL",,
7/15/2024 2:56,2024-042642,SUSPICIOUS / ACTIVITY,"1210 N CHURCH Belleville, IL",38.52524,-89.974357
7/16/2024 23:56,2024-043213,SUSPICIOUS / ACTIVITY,"910 N ILLINOIS Belleville, IL",38.4750313,-89.9286139
7/17/2024 2:44,2024-043231,SUSPICIOUS / ACTIVITY,"1110 BRISTOW ST Belleville, IL",38.5254117,-89.9788172
7/18/2024 1:19,2024-043475,SUSPICIOUS / ACTIVITY,"210 SPRINGDALE DR Belleville, IL",38.5457515,-90.039545
7/18/2024 20:57,2024-043660,SUSPICIOUS / ACTIVITY,"510 SHERMAN ST Belleville, IL",38.5264956,-89.9643995
7/19/2024 13:25,2024-043804,SUSPICIOUS / ACTIVITY,"1 CARLYLE AVE/COLLEGE PLAZA Belleville, IL",38.51473,-89.973456
7/19/2024 19:52,2024-043873,SUSPICIOUS / ACTIVITY,"1410 N 17TH Belleville, IL",38.6294872,-90.1325347
7/19/2024 21:27,2024-043906,SUSPICIOUS / ACTIVITY,"910 N CHARLES Belleville, IL",38.522192,-89.976156
7/13/2024 13:18,2024-042306,SUSPICIOUS / ACTIVITY 24-03914,"4810 BELLEVILLE CROSSING Belleville, IL",38.5155309,-90.0175923
7/15/2024 13:16,2024-042742,SUSPICIOUS / ACTIVITY 24-03958,"10 S 22ND Belleville, IL",38.5212883,-90.0083244
7/15/2024 19:40,2024-042807,SUSPICIOUS / ACTIVITY 24-03967,"1410 N CHARLES Belleville, IL",,
7/15/2024 23:04,2024-042840,SUSPICIOUS / ACTIVITY 24-03970,"410 S ILLINOIS Belleville, IL",38.519501,-89.904382
7/17/2024 6:54,2024-043249,SUSPICIOUS / ACTIVITY 24-03990,"720 W MAIN Belleville, IL",38.5133354,-89.9901936342252
7/18/2024 6:57,2024-043502,SUSPICIOUS / ACTIVITY 24-04010,"1 N CHARLES ST/E Belleville, IL",38.51473,-89.973456
7/18/2024 12:48,2024-043554,SUSPICIOUS / NOISE,"910 COOL VALLEY Belleville, IL",38.5047069,-89.9495034
7/18/2024 22:00,2024-043678,SUSPICIOUS / NOISE,"1110 E MONROE Belleville, IL",,
7/14/2024 4:50,2024-042475,SUSPICIOUS / SUBJECT,"9 Belleville Police Belleville, IL",38.513543,-89.994754
7/16/2024 3:18,2024-042869,SUSPICIOUS / SUBJECT,"110 N CHURCH Belleville, IL",38.5150265,-89.9802176
7/16/2024 16:52,2024-043120,SUSPICIOUS / SUBJECT,"2610 W MAIN Belleville, IL",38.5247543,-90.0111455
7/17/2024 9:32,2024-043287,SUSPICIOUS / SUBJECT,"10 N 64TH Belleville, IL",38.5535434,-90.0386716
7/17/2024 11:07,2024-043297,SUSPICIOUS / SUBJECT,"510 LONGVIEW DR Belleville, IL",38.5444893,-90.0445835
7/17/2024 20:48,2024-043428,SUSPICIOUS / SUBJECT,"1 S 2ND ST/W Belleville, IL",38.513615,-89.986908
7/17/2024 22:23,2024-043445,SUSPICIOUS / SUBJECT,"1 N 44TH ST/SOUTH Belleville, IL",38.538362,-90.02226
7/18/2024 2:37,2024-043485,SUSPICIOUS / SUBJECT,"910 W E Belleville, IL",38.519409,-89.994614
7/18/2024 20:17,2024-043651,SUSPICIOUS / SUBJECT,"1810 LEBANON AVE Belleville, IL",38.537321,-89.960358
7/18/2024 22:03,2024-043679,SUSPICIOUS / SUBJECT,"410 E MAIN Belleville, IL",38.513329299999995,-89.97714930214696
7/19/2024 13:36,2024-043806,SUSPICIOUS / SUBJECT,"810 CENTREVILLE AVE Belleville, IL",38.5071633,-89.9968424
7/19/2024 22:33,2024-043926,SUSPICIOUS / SUBJECT,"310 S 16TH Belleville, IL",38.5147627,-90.0053006
7/13/2024 1:44,2024-042218,SUSPICIOUS / VEHICLE,"610 CLAY ST Belleville, IL",,
7/13/2024 14:32,2024-042322,SUSPICIOUS / VEHICLE,"1410 COMMERCIAL ST Belleville, IL",38.5332334,-89.9683911
7/13/2024 19:06,2024-042376,SUSPICIOUS / VEHICLE,"610 MASCOUTAH AVE Belleville, IL",38.5077366,-89.9725637
7/15/2024 0:50,2024-042630,SUSPICIOUS / VEHICLE,"10 BEYKIRCH DR Belleville, IL",38.4989548,-89.9693517
7/15/2024 22:55,2024-042839,SUSPICIOUS / VEHICLE,"310 JOHN HENRY Belleville, IL",38.497272,-90.00148
7/16/2024 15:58,2024-043103,SUSPICIOUS / VEHICLE,"10 PUBLIC SQ Belleville, IL",38.512958,-89.9851
7/17/2024 1:09,2024-043224,SUSPICIOUS / VEHICLE,"810 S 6TH Belleville, IL",38.512491,-89.992219
7/18/2024 0:07,2024-043463,SUSPICIOUS / VEHICLE,"10 MARIKNOLL DR Belleville, IL",38.543855,-90.0088389
7/18/2024 21:43,2024-043674,SUSPICIOUS / VEHICLE,"2710 W MAIN Belleville, IL",38.526144,-90.0117045
7/19/2024 19:40,2024-043867,SUSPICIOUS / VEHICLE,"7210 WESTFIELD PLAZA Belleville, IL",38.5429697,-90.0531633
7/14/2024 13:41,2024-042536,TEST,"1110 LILAC DR Belleville, IL",38.5019543,-89.9625951
7/15/2024 0:10,2024-042625,THEFT,"110 S 37TH Belleville, IL",38.533425,-90.019459
7/16/2024 22:45,2024-043205,THEFT,"710 W LINCOLN Belleville, IL",38.511655,-89.995365
7/14/2024 15:19,2024-042552,THEFT 24-03939,"510 CARLYLE AVE Belleville, IL",38.5160567,-89.9580478
7/14/2024 15:58,2024-042558,THEFT 24-03941,"10 S 14TH Belleville, IL",38.516168,-90.000105
7/18/2024 8:16,2024-043508,THEFT 24-04009,"2110 SCHEEL ST Belleville, IL",,
7/18/2024 13:57,2024-043570,THEFT 24-04015,"5510 BELLEVILLE CROSSING Belleville, IL",38.523989,-90.0316367
7/18/2024 15:23,2024-043587,THEFT 24-04016,"210 FREEDOM DR Belleville, IL",38.5389401,-90.0294151
7/19/2024 6:57,2024-043726,THEFT 24-04029,"210 S 17TH Belleville, IL",38.515659,-90.0059522
7/19/2024 7:25,2024-043730,THEFT 24-04030,"2610 BROOKMEADOW DR Belleville, IL",38.5082526,-89.9256693
7/19/2024 7:29,2024-043733,THEFT 24-04033,"2610 GREEN MOUNT Belleville, IL",38.520541,-89.924028
7/19/2024 21:06,2024-043899,THEFT 24-04040,"2610 GREEN MOUNT Belleville, IL",38.520541,-89.924028
7/19/2024 20:06,2024-043880,THEFT,"1510 LASALLE ST Belleville, IL",38.5264754,-89.9696432
7/13/2024 18:53,2024-042374,THREATS,"110 E B Belleville, IL",38.5155298,-89.9821299
7/14/2024 16:21,2024-042563,THREATS,"720 W MAIN Belleville, IL",38.5133354,-89.9901936342252
7/15/2024 17:45,2024-042777,THREATS,"510 S 19TH Belleville, IL",38.5166725,-90.009956
7/17/2024 11:55,2024-043311,THREATS,"110 E WASHINGTON Belleville, IL",38.5126321,-89.9821828
7/17/2024 17:38,2024-043386,THREATS,"3910 W MAIN Belleville, IL",38.5361309,-90.0185995
7/18/2024 8:23,2024-043509,THREATS,"1210 LEBANON AVE Belleville, IL",38.5292692,-89.9709177
7/19/2024 12:16,2024-043790,THREATS,"810 GASS AVE Belleville, IL",38.5095295,-90.0012459
7/15/2024 15:45,2024-042763,THREATS 24-03961,"4610 MEMORIAL DR Belleville, IL",38.548899,-90.020767
7/17/2024 14:35,2024-043340,THREATS 24-04000,"10 BUCKINGHAM RD Belleville, IL",38.5426882,-90.0068172
7/13/2024 1:28,2024-042217,TRAFFIC STOP,"1 W MAIN ST/S Belleville, IL",,
7/13/2024 2:10,2024-042220,TRAFFIC STOP,"1 W MAIN ST/N Belleville, IL",,
7/13/2024 6:57,2024-042240,TRAFFIC STOP,"1210 FREEBURG AVE Belleville, IL",38.5013861,-89.9771052
7/13/2024 10:55,2024-042278,TRAFFIC STOP,"1 N 3RD ST/W Belleville, IL",38.535055,-89.697144
7/13/2024 14:37,2024-042324,TRAFFIC STOP,"1 WEST BLVD/SHADY LN Belleville, IL",38.51473,-89.973456
7/13/2024 16:49,2024-042351,TRAFFIC STOP,"1 E B ST/N Belleville, IL",38.593131,-90.209026
7/13/2024 16:57,2024-042352,TRAFFIC STOP,"1 N DOUGLAS AVE/SCHEEL Belleville, IL",38.515149,-89.973292
7/13/2024 17:08,2024-042354,TRAFFIC STOP,"1 N DOUGLAS AVE/E Belleville, IL",38.515149,-89.973292
7/13/2024 19:30,2024-042384,TRAFFIC STOP,"6 Belleville Police Belleville, IL",38.513543,-89.994754
7/13/2024 21:09,2024-042409,TRAFFIC STOP,"5710 NORTH BELT Belleville, IL",38.5416425,-90.033377
7/13/2024 21:37,2024-042417,TRAFFIC STOP,"1 W STATE RT Belleville, IL",38.561238,-90.022926
7/13/2024 21:54,2024-042420,TRAFFIC STOP,"1 FREEBURG AVE/WABASH AVE Belleville, IL",38.418987,-89.903774
7/13/2024 21:57,2024-042421,TRAFFIC STOP,"7 Belleville Police Belleville, IL",38.513543,-89.994754
7/13/2024 22:58,2024-042437,TRAFFIC STOP,"10 SOUTH BELT Belleville, IL",38.5020943,-89.9848753
7/13/2024 23:02,2024-042438,TRAFFIC STOP,"1 S 53RD ST/W Belleville, IL",38.545887,-90.031464
7/13/2024 23:46,2024-042442,TRAFFIC STOP,"1 NORTH BELT WEST/FRANK Belleville, IL",38.51473,-89.973456
7/14/2024 1:04,2024-042448,TRAFFIC STOP,"1 MASCOUTAH AVE/E MC Belleville, IL",38.51473,-89.973456
7/14/2024 4:14,2024-042473,TRAFFIC STOP,"310 HICKORY BEND Belleville, IL",38.533642,-90.036389
7/14/2024 9:02,2024-042496,TRAFFIC STOP,"1 S 74TH ST/W Belleville, IL",38.559654,-90.045876
7/14/2024 9:25,2024-042501,TRAFFIC STOP,"1 W STATE RT Belleville, IL",38.561238,-90.022926
7/14/2024 13:25,2024-042533,TRAFFIC STOP,"1 S JACKSON ST/E Belleville, IL",38.51473,-89.973456
7/14/2024 14:23,2024-042540,TRAFFIC STOP,"11 Belleville Police Belleville, IL",38.513543,-89.994754
7/15/2024 7:06,2024-042660,TRAFFIC STOP,"1 N 82ND ST/W Belleville, IL",38.582668,-90.076355
7/15/2024 7:18,2024-042662,TRAFFIC STOP,"1610 CARLYLE AVE Belleville, IL",38.5194965,-89.9351144
7/15/2024 7:48,2024-042668,TRAFFIC STOP,"1 FRANK SCOTT PKWY Belleville, IL",38.5260763,-90.0360514
7/15/2024 8:35,2024-042680,TRAFFIC STOP,"1 E B ST/NORTH Belleville, IL",38.593131,-90.209026
7/15/2024 10:19,2024-042704,TRAFFIC STOP,"1 W STATE RT Belleville, IL",38.561238,-90.022926
7/15/2024 11:09,2024-042719,TRAFFIC STOP,"9410 W MAIN Belleville, IL",38.5749956,-90.0552282
7/16/2024 19:03,2024-043147,TRAFFIC STOP,"1610 W MAIN Belleville, IL",38.51749,-90.002531
7/16/2024 20:26,2024-043176,TRAFFIC STOP,"1 BUCKINGHAM RD/NORTH BELT Belleville, IL",38.51473,-89.973456
7/16/2024 20:45,2024-043180,TRAFFIC STOP,"5710 NORTH BELT Belleville, IL",38.5416425,-90.033377
7/17/2024 9:28,2024-043282,TRAFFIC STOP,"1 W STATE RT Belleville, IL",38.561238,-90.022926
7/17/2024 13:35,2024-043326,TRAFFIC STOP,"1 S 11TH ST/STATE Belleville, IL",,
7/17/2024 15:57,2024-043361,TRAFFIC STOP,"1 SOUTH BELT WEST/S Belleville, IL",38.502459,-89.984477
7/17/2024 19:27,2024-043407,TRAFFIC STOP,"1210 LEBANON AVE Belleville, IL",38.5292692,-89.9709177
7/17/2024 20:34,2024-043424,TRAFFIC STOP,"1 NORTH BELT WEST/BELLEVUE Belleville, IL",38.51473,-89.973456
7/17/2024 21:20,2024-043434,TRAFFIC STOP,"1 WABASH AVE/PRAIRIE AVE Belleville, IL",38.51473,-89.973456
7/17/2024 21:42,2024-043436,TRAFFIC STOP,"110 CARLYLE AVE Belleville, IL",38.51459,-89.966467
7/17/2024 21:43,2024-043437,TRAFFIC STOP,"1 NORTH BELT WEST/N Belleville, IL",38.5418684,-89.99983584205091
7/17/2024 22:24,2024-043446,TRAFFIC STOP,"1 W MAIN ST/S Belleville, IL",38.51473,-89.973456
7/17/2024 22:47,2024-043450,TRAFFIC STOP,"1 NORTH BELT WEST/RAINTREE Belleville, IL",38.51473,-89.973456
7/18/2024 0:09,2024-043465,TRAFFIC STOP,"1 MC CLINTOCK AVE/ROBIN Belleville, IL",38.514883,-89.959319
7/18/2024 2:42,2024-043486,TRAFFIC STOP,"1 S 76TH ST/W Belleville, IL",38.561413,-90.046829
7/18/2024 12:46,2024-043552,TRAFFIC STOP,"3810 NORTH BELT Belleville, IL",38.5415064,-90.012032
7/18/2024 20:45,2024-043655,TRAFFIC STOP,"610 CARLYLE AVE Belleville, IL",38.5163816,-89.9567007
7/19/2024 4:26,2024-043715,TRAFFIC STOP,"710 S ILLINOIS Belleville, IL",38.4750313,-89.9286139
7/19/2024 10:24,2024-043766,TRAFFIC STOP,"10 S 59TH Belleville, IL",38.5500651,-90.0359806
7/19/2024 14:51,2024-043812,TRAFFIC STOP,"1 N ILLINOIS ST/W Belleville, IL",38.513823,-89.984218
7/19/2024 15:56,2024-043821,TRAFFIC STOP,"10 PUBLIC SQ Belleville, IL",38.512958,-89.9851
7/19/2024 16:19,2024-043825,TRAFFIC STOP,"1 LEBANON AVE/E F Belleville, IL",38.51473,-89.973456
7/19/2024 18:48,2024-043849,TRAFFIC STOP,"1810 NORTH BELT Belleville, IL",38.5410975,-90.0051824
7/19/2024 19:34,2024-043863,TRAFFIC STOP,"2710 W MAIN Belleville, IL",38.526144,-90.0117045
7/19/2024 19:44,2024-043869,TRAFFIC STOP,"1 NORTH BELT WEST/W Belleville, IL",38.5418684,-89.99983584205091
7/19/2024 19:56,2024-043875,TRAFFIC STOP,"1910 NORTH BELT Belleville, IL",,
7/19/2024 20:02,2024-043876,TRAFFIC STOP,"610 E MAIN Belleville, IL",38.5133293,-89.97714930214696
7/19/2024 20:09,2024-043881,TRAFFIC STOP,"1 W STATE RT Belleville, IL",38.561238,-90.022926
7/19/2024 20:26,2024-043888,TRAFFIC STOP,"1 FOLEY DR/W MAIN Belleville, IL",38.51473,-89.973456
7/19/2024 20:34,2024-043889,TRAFFIC STOP,"1 W MAIN ST/S Belleville, IL",38.51473,-89.973456
7/19/2024 20:40,2024-043891,TRAFFIC STOP,"1 N 1ST ST/W Belleville, IL",38.513611,-89.985565
7/19/2024 20:48,2024-043893,TRAFFIC STOP,"1 W MAIN ST/PUBLIC Belleville, IL",38.51473,-89.973456
7/19/2024 20:51,2024-043894,TRAFFIC STOP,"1 S HIGH ST/E Belleville, IL",38.51473,-89.973456
7/19/2024 21:09,2024-043901,TRAFFIC STOP,"1 W STATE RT Belleville, IL",38.561238,-90.022926
